source,doc_type,ambito,organismo,asunto,fecha,expediente_id,reclamacion_ref,resolucion_sentido,pdf_url,local_path,download_status,http_status,size_bytes,notes
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,"Ministerio de Economía, Industria y Competitividad",Resolución de solicitud de información,2018-10-11,028450,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/028450_anonimizada.pdf,pdfs/216_028450.pdf,ok,200,145023,"Entrada en portal el 11 de septiembre de 2018, anonimizada"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Economía y Competitividad,Resolución de solicitud de información,2015-12-11,003960,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/003960_anonimizada.pdf,pdfs/217_003960.pdf,ok,200,114999,"Versión anonimizada, secretaría de estado de economía"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Asuntos Económicos y Transformación Digital,Resolución de solicitud de información,,00001-00082571,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/00001-00082571_RESOLUCION_Censurada%20(1).pdf,pdfs/218_00001-00082571.pdf,ok,200,225367,Versión censurada
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Asuntos Económicos y Transformación Digital,Resolución de solicitud de información,,001-069053,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/001-069053_Resolucion_Censurado.pdf,pdfs/219_001-069053.pdf,ok,200,323478,Versión censurada
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Asuntos Económicos y Transformación Digital,Resolución de solicitud de información,2022-05-25,001-069173,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/001-069173_Resolucion_Censurado.pdf,pdfs/220_001-069173.pdf,ok,200,172534,"Solicitud con fecha 25 de mayo, versión censurada"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Asuntos Económicos y Transformación Digital,Resolución de solicitud de información,,001-043073,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/001-043073_anonimizada.pdf,pdfs/221_001-043073.pdf,ok,200,398988,Versión anonimizada
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Ministerio de Asuntos Económicos y Transformación Digital,Resolución de solicitud de información,2021-05-20,001-057153,,estimatoria,https://portal.mineco.gob.es/RecursosTransparencia/001-057153_Resolucion_anonimizada.pdf,pdfs/222_001-057153.pdf,ok,200,185831,"Solicitud con fecha 20 de mayo, versión anonimizada"
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,"Ministerio de Inclusión, Seguridad Social y Migraciones",Resolución sobre solicitud de acceso a la información,,47248,,desestimatoria,https://www.mites.gob.es/es/publica/resoluciones-denegatorias/Resolucion_47248.pdf,,error:URLError,,,"Resolución denegatoria, publicada en página de resoluciones-denegatorias"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Agencia Estatal de Meteorología,Resolución de solicitud de información pública,2023-12,15,,estimatoria,https://www.aemet.es/documentos/es/conocenos/transparencia/solicitudes-accesos-inf-publica/resolucion15.pdf,pdfs/224_15.pdf,ok,200,461564,"Resolución de acceso a información pública de AEMET, diciembre 2023"
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información sobre desplazamiento de Rey Emérito,2022-04-22,001-068142,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2022/001-068142.pdf,pdfs/225_001-068142.pdf,ok,200,55608,Denegación de acceso a información sobre presupuesto para desplazamiento del Rey Emérito Juan Carlos I
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2024,001-093860,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2024/3T/001-093860.pdf,pdfs/226_001-093860.pdf,ok,200,633033,Resolución denegatoria del tercer trimestre de 2024
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2021,001-057748,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2021/001-057748.pdf,pdfs/227_001-057748.pdf,ok,200,20083,"Subsecretaría del Interior, año 2021"
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2025,001-099406,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2025/1T/001-099406.pdf,pdfs/228_001-099406.pdf,ok,200,17027988,Resolución denegatoria del primer trimestre de 2025
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Solicitud de acceso a información pública expediente 001-064266,2022,001-064266,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2022/001-064266.pdf,pdfs/229_001-064266.pdf,ok,200,451318,Resolución denegatoria año 2022
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2023,001-076767,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2023/001-076767.pdf,pdfs/230_001-076767.pdf,ok,200,69574,Año 2023
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2024,001-091238,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2024/2T/001-091238.pdf,pdfs/231_001-091238.pdf,ok,200,82432,Segundo trimestre de 2024
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2023,001-080995,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2023/001-080995.pdf,pdfs/232_001-080995.pdf,ok,200,195560,"Año 2023, subsecretaría de seguridad"
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria de solicitud de información,2023,001-084262,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2023/001-084262.pdf,pdfs/233_001-084262.pdf,ok,200,133799,Año 2023
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Resolución denegatoria expediente número 00001-00089876,2024,001-089876,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2024/2T/001-089876.pdf,pdfs/234_001-089876.pdf,ok,200,776901,Segundo trimestre de 2024
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,Ministerio del Interior,Solicitud de acceso a información pública,2023,001-080050,,desestimatoria,https://www.interior.gob.es/opencms/documentacion/Portal-de-Transparencia/ResolucionesDenegatorias_2023/001-080050.pdf,pdfs/235_001-080050.pdf,ok,200,389720,Referencia de solicitud de acceso a información pública 001-080050
ministerios.gob.es_transparencia_2024-2025,resolucion_desestimatoria,AGE,"Ministerio de Transportes, Movilidad y Agenda Urbana",Resolución denegatoria de acceso a información,,001-065063,,desestimatoria,https://cdn.mitma.gob.es/portal-web-drupal/RESOLUCIONESDENEGATORIAS/001-065063_resolucion_anonimizada_enegacion_art.14.1.pdf,pdfs/236_001-065063.pdf,ok,200,683908,"Denegación conforme a artículo 14.1, versión anonimizada"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución transparencia 001-048144,,001-048144,,estimatoria,https://www.aepd.es/documento/001-048144.pdf,pdfs/237_001-048144.pdf,ok,200,137265,Resolución de transparencia de AEPD
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución sobre solicitud de acceso a información,,001-067958,,estimatoria,https://www.aepd.es/documento/001-067958.pdf,pdfs/238_001-067958.pdf,ok,200,129147,"Acceso a información pública AEPD, con anonimización de datos personales"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución de solicitud de información,,001-049977,,estimatoria,https://www.aepd.es/documento/001-049977.pdf,pdfs/239_001-049977.pdf,ok,200,141061,Documento de AEPD
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución sobre solicitud de acceso a información relativa a empresa TeBorramos,2020-07-14,001-071793,,estimatoria,https://www.aepd.es/documento/001-071793.pdf,pdfs/240_001-071793.pdf,ok,200,134945,Acceso a información sobre procedimientos y resoluciones relacionados con empresa TeBorramos
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución sobre solicitud de acceso a información pública,,001-068426,,estimatoria,https://www.aepd.es/documento/001-068426.pdf,pdfs/241_001-068426.pdf,ok,200,141225,Resolución de AEPD sobre acceso a información
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución sobre solicitud de información,2021-04-27,001-056314,,estimatoria,https://www.aepd.es/documento/001-056314.pdf,pdfs/242_001-056314.pdf,ok,200,102523,"Respuesta a consulta sobre denuncia, versión anonimizada"
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,Autoridad Española de Protección de Datos,Resolución sobre solicitud de acceso a información,,00001-00084193,,estimatoria,https://www.aepd.es/documento/00001-00084193,pdfs/243_00001-00084193.pdf,ok,200,107233,Documento de AEPD
ministerios.gob.es_transparencia_2024-2025,resolucion_estimatoria,AGE,"Ministerio de Industria, Comercio y Turismo",Resolución de solicitud de información,2022-09-12,001-072070,,estimatoria,https://www.mintur.gob.es/es-es/servicios/transparencia/Documents/001-072070_Resolucion.pdf,pdfs/244_001-072070.pdf,ok,200,126773,Entrada el 12 de septiembre de 2022
ministerios.gob.es_transparencia_2024-2025,guia,AGE,Ministerio para la Transición Ecológica y el Reto Demográfico,Manual de usuario FLEGT con sección de resolución de solicitud de validación,,,,na,https://www.miteco.gob.es/content/dam/miteco/es/biodiversidad/temas/internacional-especies-madera/Manual%20Usuario%20FLEGT_1023.pdf,pdfs/245_guia.pdf,ok,200,2194043,Manual que incluye sección sobre 'RESOLUCIÓN DE LA SOLICITUD DE VALIDACIÓN DE LA LICENCIA'
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución sobre reclamación de acceso a información pública,2023-06-29,158/2023,560/2023,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2023/20230629_Resolucio_560_2023_estimacio_158_2023_CAST.pdf,pdfs/246_158_2023.pdf,ok,200,353694,"Resolución nativa catalán/castellano, 9 páginas"
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria sobre acceso a información,2024-01-18,1234/2023,74/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240118_Resolucio_74_2024_estimacio_1234_2023.pdf,pdfs/247_1234_2023.pdf,ok,200,233069,Resolución GAIP 2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución sobre derecho de acceso con procedimientos de terceros,2023-08-03,1010/2022,632/2023,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2023/20230803_Resolucio_632_2023_estimacio_1010_2022_CAST.pdf,pdfs/248_1010_2022.pdf,ok,200,147531,Resolución en castellano
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Acuerdo de mediación en reclamación de acceso a información,2024-04-04,7/2024,393/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240404_Resolucio_393_2024_acord_mediacio_007_2024.pdf,pdfs/249_7_2024.pdf,ok,200,215788,Resolución de acuerdo de mediación
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria de acceso a información,2024-04-11,215/2024,448/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240411_Resolucio_448_2024_estimacio_215_2024.pdf,pdfs/250_215_2024.pdf,ok,200,138551,Resolución GAIP 2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria sobre acceso a información de ICS,2024-08-01,859/2024,1041/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240801_Resolucio_1041_2024_estimacio_859_2024.pdf,pdfs/251_859_2024.pdf,ok,200,343573,Servei Català de la Salut
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria de reclamación,2023-10-19,729/2023,938/2023,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2023/20231019_Resolucion_938_2023_estimacio_729_2023_CAST.pdf,pdfs/252_729_2023.pdf,ok,200,391729,Resolución en castellano
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución parcial estimatoria e inadmisibilidad parcial,2023-10-26,245/2023,978/2023,parcial,https://www.gaip.cat/web/.content/pdf/Resolucions-2023/20231026_Resolucio_978_2023_desestimacio_parcial_inadmissio_parcial_245_2023.pdf,pdfs/253_245_2023.pdf,ok,200,271250,Resolución mixta con desestimación parcial e inadmisibilidad parcial
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria parcial considerando datos personales,2024-07-04,248/2024,871/2024,parcial,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240704_Resolucio_871_2024_estimacio_parcial_248_2024.pdf,pdfs/254_248_2024.pdf,ok,200,644086,Incluye consideraciones de datos personales en estimación parcial
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución por pérdida de objeto,2022-03-23,142/2022,244/2022,inadmision,https://www.gaip.cat/web/.content/pdf/Resolucions-2022-pdf/20220323_Resolucio_244_2022_perdua_objecte_142_2022_CAST.pdf,pdfs/255_142_2022.pdf,ok,200,98543,"Resolución en castellano, pérdida de objeto"
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria sobre acceso a datos personales,2022-03-31,57/2022,265/2022,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2022-pdf/20220331_Resolucio_265_2022_estimacio_57_2022_CAST.pdf,pdfs/256_57_2022.pdf,ok,200,151430,Resolución en castellano
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Ayuntamiento de Madrid,"Resolución de acceso a información - SGT Urbanismo, Medio Ambiente y Movilidad",2024-04-22,,,estimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDeAcceso/Ficheros/20240422_213202301349.pdf,pdfs/257_resolucion_estimatoria.pdf,ok,200,167576,Resolución de acceso estimatoria de Madrid
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,local,Ayuntamiento de Madrid,Resolución denegatoria de acceso a información,2025-10-10,,,desestimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDenegatorias/Ficheros/20251010_213202501499.pdf,pdfs/258_resolucion_desestimatoria.pdf,ok,200,85064,Resolución de denegación de acceso de Madrid
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Ayuntamiento de Madrid,Resolución de acceso - Desarrollo Urbano y Secretaría General Técnica,2020-03-02,,,estimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDeAcceso/Ficheros/20200302_213202000040.pdf,pdfs/259_resolucion_estimatoria.pdf,ok,200,82339,Resolución de acceso estimatoria de Madrid 2020
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Ayuntamiento de Madrid,Resolución de acceso - SGT Coordinación General de la Alcaldía,2022-05-04,,,estimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDeAcceso/Ficheros/20220504_213202200449.pdf,pdfs/260_resolucion_estimatoria.pdf,ok,200,44852,Resolución estimatoria de Madrid 2022
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,local,Ayuntamiento de Madrid,"Resolución denegatoria - SGT Vicealcaldía, Portavoz, Seguridad y Emergencias",2025-05-23,,,desestimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDenegatorias/Ficheros/20250523_213202500985.pdf,pdfs/261_resolucion_desestimatoria.pdf,ok,200,771274,Resolución de denegación de Madrid 2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,local,Ayuntamiento de Madrid,Solicitud de acceso a la información pública,2016-07-07,,,estimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/ResolucionesDeAcceso/Ficheros/20160707_213201600500.pdf,pdfs/262_resolucion_estimatoria.pdf,ok,200,120131,Resolución estimatoria histórica de Madrid
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,local,Consejo de Transparencia y Protección de Datos (CTPD) - Madrid,Resolución desestimada de órgano de control CTPD,2025-01-01,058/2024,,desestimatoria,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/OrganosDeControl/ResolucionesOrganosDeControl/Ficheros/2025/Desestimada/resolucion_058_2024_ctpd.pdf,pdfs/263_058_2024.pdf,ok,200,182423,Resolución de órgano de control CTPD - Expediente 058/2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,local,Consejo de Transparencia y Protección de Datos (CTPD) - Madrid,Resolución archivada de órgano de control CTPD,2025-01-01,017/2024,,na,https://transparencia.madrid.es/FWProjects/transparencia/DerechoAccesoInformacion/OrganosDeControl/ResolucionesOrganosDeControl/Ficheros/2025/Archivada/017_2024%20CTPD.pdf,pdfs/264_017_2024.pdf,ok,200,226412,Expediente archivado CTPD 017/2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Administración del País Vasco (Euskadi),Resolución de estimación de solicitud de acceso a información,2021-01-01,21-000365,,estimatoria,https://www.euskadi.eus/contenidos/tramita_resolucion_aip/879499/es_def/adjuntos/Resol_21-000365.pdf,pdfs/265_21-000365.pdf,ok,200,535419,Resolución del País Vasco sobre acceso a información pública
portales_autonómicos_locales_resoluciones_acceso,guia,autonomico,Consejería de Presidencia y Hacienda - Región de Murcia (CARM),Protocolo sobre el procedimiento del derecho de acceso a la información,2018-12-18,,,na,https://transparencia.carm.es/wres/transparencia/doc/AIP/2018-12-18-Protocolo_derecho_acceso_informacion.pdf,pdfs/266_guia.pdf,ok,200,1653542,"Guía de procedimiento, documento normativo"
portales_autonómicos_locales_resoluciones_acceso,otro,autonomico,Consejo de Transparencia de Navarra,Memoria de Actividad 2024 del Consejo de Transparencia,2024-12-31,,,na,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/pagina-interior/consejo-transparencia/Memoria_consejo_transparencia_2024_OK.pdf,pdfs/267_otro.pdf,ok,200,3898631,Memoria anual con índice de resoluciones
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,local,Consejo de Transparencia de Navarra,Resolución sobre reclamación del Concejo de Ororbia,2025-01-01,93/2025,AR 101/2025,desestimatoria,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/resoluciones/AR%20101%20sobre%20R%2093%202025%20Concejo%20de%20Ororbia%20docx.pdf,pdfs/268_93_2025.pdf,ok,200,633026,Resolución de reclamación sobre cámaras de seguridad
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Consejo de Transparencia de Navarra,Resolución sobre reclamación de SNS Osasunbidea,2023-01-01,39/2023,AR 42/2023,estimatoria,https://gobiernoabierto.navarra.es/sites/default/files/assets/files/resoluciones/ar_42_2023_sobre_r_39_2023_sns_osasunbidea.pdf,pdfs/269_39_2023.pdf,ok,200,131442,Resolución de transparencia de Navarra
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre denegación parcial de listado personal,2025-01-30,143/2024,,parcial,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+034)%2030.01.2025+Reclamaci%C3%B3n+contra+la+denegaci%C3%B3n+parcial+de+listado+personal+D%C2%BA%20Salud+de+Gand%C3%ADa/0d9b606d-fd3d-4a2f-b402-7701e5d184a1,pdfs/270_143_2024.pdf,ok,200,217226,Resolución valenciana sobre reclamación 34/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre desestimación de acceso a datos de expediente sancionador,2023-04-28,276/2022,,desestimatoria,https://conselltransparencia.gva.es/documents/163244115/176174066/Resol.+098)%2028.04.2023+Reclamaci%C3%B3n+contra+desestimaci%C3%B3n+de+solicitud+de+acceso+a+datos+de+expediente+sancionador/92e52c58-2fa0-42ed-99a2-1f4970b2e1d7?version=1.1,pdfs/271_276_2022.pdf,ok,200,57589,Resolución 98/2023 de recurso
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Consell de Transparència de la Generalitat Valenciana,Resolución sobre falta de respuesta a solicitud de información sobre contrato,2025-10-06,274/2024,,estimatoria,https://conselltransparencia.gva.es/documents/163244115/177340111/Resol.+239)%2006.10.2025+Reclamaci%C3%B3n+por+falta+respuesta+a+solicitud+inf.+sobre+contrato+menor+de+servicios/f31e5298-61f8-44b2-8cbb-b13f2b9e591b,pdfs/272_274_2024.pdf,ok,200,228472,Resolución 239/2025
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comisión de Transparencia de Castilla y León,Resolución 206/2021 sobre reconocimiento del derecho de acceso a información pública,2021-10-15,,,estimatoria,https://gobiernoabierto.jcyl.es/web/jcyl/binarios/786/14/Resoluci%C3%B3n%202062021.pdf?blobheader=application/pdf%3Bcharset%3DUTF-8&blobnocache=true,pdfs/273_resolucion_estimatoria.pdf,ok,200,130963,Resolución de Castilla y León
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comisión de Transparencia de Castilla y León,Resolución 20/2023 sobre solicitud de información pública,2023-02-01,,,estimatoria,https://gobiernoabierto.jcyl.es/web/jcyl/binarios/968/893/Resoluci%C3%B3n%20202023.pdf?blobheader=application/pdf%3Bcharset%3DUTF-8&blobnocache=true,pdfs/274_resolucion_estimatoria.pdf,ok,200,103504,Información sobre tratamiento de aguas residuales
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comisión de Transparencia de Castilla y León,Resolución 67/2025 sobre información sobre ordenación territorial,2025-03-10,,,estimatoria,https://gobiernoabierto.jcyl.es/web/jcyl/binarios/77/957/Resoluci%C3%B3n%20672025.pdf?blobheader=application/pdf%3Bcharset%3DUTF-8&blobnocache=true,pdfs/275_resolucion_estimatoria.pdf,ok,200,363657,Resolución reciente de Castilla y León
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución por pérdida de objeto,2024-01-18,1238/2023,78/2024,inadmision,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240118_Resolucio_78_2024_perdua_objecte_1238_2023.pdf,pdfs/276_1238_2023.pdf,ok,200,189679,Resolución de pérdida de objeto GAIP
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria parcial de reclamación,2024-03-21,135/2024,365/2024,parcial,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240321_Resolucio_365_2024_estimacio_parcial_135_2024.pdf,pdfs/277_135_2024.pdf,ok,200,259512,Resolución GAIP parcial
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución de desestimiento de reclamación,2024-05-09,1208/2023,578/2024,desestimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240509_Resolucio_578_2024_desestiment_1208_2023.pdf,pdfs/278_1208_2023.pdf,ok,200,219884,Resolución GAIP desestimiento
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución con pérdida parcial y estimación parcial,2024-02-29,1254/2023,248/2024,parcial,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240229_Resolucio_248_2024_perdua_parcial_estimacio_parcial_1254_2023.pdf,pdfs/279_1254_2023.pdf,ok,200,257814,Resolución mixta GAIP
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria de acceso a información,2024-04-25,365/2024,533/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240425_Resolucio_533_2024_estimacio_365_2024.pdf,pdfs/280_365_2024.pdf,ok,200,104251,Resolución GAIP 533/2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria de acceso a información,2024-04-25,366/2024,534/2024,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2024/20240425_Resolucio_534_2024_estimacio_366_2024.pdf,pdfs/281_366_2024.pdf,ok,200,103599,Resolución GAIP 534/2024
portales_autonómicos_locales_resoluciones_acceso,resolucion_estimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria sobre información de campaña Bonus Consum,2022-06-09,349/2022,480/2022,estimatoria,https://www.gaip.cat/web/.content/pdf/Resolucions-2022-pdf/20220609_Resolucio_480_2022_estimacio_349_2022_CAST.pdf,pdfs/282_349_2022.pdf,ok,200,133321,Resolución en castellano
portales_autonómicos_locales_resoluciones_acceso,resolucion_parcial,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución estimatoria parcial sobre procedimientos de investigación,2022-12-23,692/2022,1043/2022,parcial,https://www.gaip.cat/web/.content/pdf/Resolucions-2022-pdf/20221223_Resolucio_1043_2022_estimacio_parcial_692_2022_CAST.pdf,pdfs/283_692_2022.pdf,ok,200,298454,Resolución parcial en castellano
portales_autonómicos_locales_resoluciones_acceso,resolucion_desestimatoria,autonomico,Comissió de Garantia del Dret d'Accés a la Informació Pública (GAIP),Resolución por desistimiento de reclamación,2022-02-10,50/2022,112/2022,na,https://www.gaip.cat/web/.content/pdf/Resolucions-2022-pdf/20220210_Resolucio_112_2022_desistiment_50_2022.pdf,pdfs/284_50_2022.pdf,ok,200,103891,Desistimiento de reclamación
